trial0048901, GDX, 5, 32, 0.156250, 
trial0048902, GDX, 72, 32, 2.250000, 
trial0048903, GDX, 123, 32, 3.843750, 
trial0048904, GDX, 82, 32, 2.562500, 
trial0048905, GDX, 148, 32, 4.625000, 
trial0048906, GDX, 133, 32, 4.156250, 
trial0048907, GDX, 20, 32, 0.625000, 
trial0048908, GDX, 204, 32, 6.375000, 
trial0048909, GDX, 118, 32, 3.687500, 
trial0048910, GDX, 87, 32, 2.718750, 
trial0048911, GDX, 138, 32, 4.312500, 
trial0048912, GDX, 138, 32, 4.312500, 
trial0048913, GDX, 148, 32, 4.625000, 
trial0048914, GDX, 128, 32, 4.000000, 
trial0048915, GDX, 128, 32, 4.000000, 
trial0048916, GDX, 133, 32, 4.156250, 
trial0048917, GDX, 179, 32, 5.593750, 
trial0048918, GDX, 215, 32, 6.718750, 
trial0048919, GDX, 204, 32, 6.375000, 
trial0048920, GDX, 77, 32, 2.406250, 
trial0048921, GDX, 77, 32, 2.406250, 
trial0048922, GDX, 128, 32, 4.000000, 
trial0048923, GDX, 56, 32, 1.750000, 
trial0048924, GDX, 158, 32, 4.937500, 
trial0048925, GDX, 133, 32, 4.156250, 
trial0048926, GDX, 148, 32, 4.625000, 
trial0048927, GDX, 148, 32, 4.625000, 
trial0048928, GDX, 35, 32, 1.093750, 
trial0048929, GDX, 143, 32, 4.468750, 
trial0048930, GDX, 108, 32, 3.375000, 
trial0048931, GDX, 151, 32, 4.718750, 
trial0048932, GDX, 133, 32, 4.156250, 
trial0048933, GDX, 177, 32, 5.531250, 
trial0048934, GDX, 152, 32, 4.750000, 
trial0048935, GDX, 25, 32, 0.781250, 
trial0048936, GDX, 184, 32, 5.750000, 
trial0048937, GDX, 184, 32, 5.750000, 
trial0048938, GDX, 171, 32, 5.343750, 
trial0048939, GDX, 215, 32, 6.718750, 
trial0048940, GDX, 158, 32, 4.937500, 
trial0048941, GDX, 63, 32, 1.968750, 
trial0048942, GDX, 139, 32, 4.343750, 
trial0048943, GDX, 94, 32, 2.937500, 
trial0048944, GDX, 184, 32, 5.750000, 
trial0048945, GDX, 177, 32, 5.531250, 
trial0048946, GDX, 177, 32, 5.531250, 
trial0048947, GDX, 31, 32, 0.968750, 
trial0048948, GDX, 221, 32, 6.906250, 
trial0048949, GDX, 291, 32, 9.093750, 
trial0048950, GDX, 190, 32, 5.937500, 
trial0048951, GDX, 171, 32, 5.343750, 
trial0048952, GDX, 171, 32, 5.343750, 
trial0048953, GDX, 177, 32, 5.531250, 
trial0048954, GDX, 69, 32, 2.156250, 
trial0048955, GDX, 82, 32, 2.562500, 
trial0048956, GDX, 133, 32, 4.156250, 
trial0048957, GDX, 228, 32, 7.125000, 
trial0048958, GDX, 95, 32, 2.968750, 
trial0048959, GDX, 113, 32, 3.531250, 
trial0048960, GDX, 164, 32, 5.125000, 
trial0048961, GDX, 96, 32, 3.000000, 
trial0048962, GDX, 35, 32, 1.093750, 
trial0048963, GDX, 111, 32, 3.468750, 
trial0048964, GDX, 88, 32, 2.750000, 
trial0048965, GDX, 213, 32, 6.656250, 
trial0048966, GDX, 57, 32, 1.781250, 
trial0048967, GDX, 103, 32, 3.218750, 
trial0048968, GDX, 107, 32, 3.343750, 
trial0048969, GDX, 111, 32, 3.468750, 
trial0048970, GDX, 88, 32, 2.750000, 
trial0048971, GDX, 107, 32, 3.343750, 
trial0048972, GDX, 57, 32, 1.781250, 
trial0048973, GDX, 122, 32, 3.812500, 
trial0048974, GDX, 3, 32, 0.093750, 
trial0048975, GDX, 61, 32, 1.906250, 
trial0048976, GDX, 87, 32, 2.718750, 
trial0048977, GDX, 35, 32, 1.093750, 
trial0048978, GDX, 69, 32, 2.156250, 
trial0048979, GDX, 11, 32, 0.343750, 
trial0048980, GDX, 99, 32, 3.093750, 
trial0048981, GDX, 111, 32, 3.468750, 
trial0048982, GDX, 111, 32, 3.468750, 
trial0048983, GDX, 119, 32, 3.718750, 
trial0048984, GDX, 111, 32, 3.468750, 
trial0048985, GDX, 213, 32, 6.656250, 
trial0048986, GDX, 42, 32, 1.312500, 
trial0048987, GDX, 76, 32, 2.375000, 
trial0048988, GDX, 111, 32, 3.468750, 
trial0048989, GDX, 107, 32, 3.343750, 
trial0048990, GDX, 23, 32, 0.718750, 
trial0048991, GDX, 156, 32, 4.875000, 
trial0048992, GDX, 81, 32, 2.531250, 
trial0048993, GDX, 85, 32, 2.656250, 
trial0048994, GDX, 147, 32, 4.593750, 
trial0048995, GDX, 90, 32, 2.812500, 
trial0048996, GDX, 14, 32, 0.437500, 
trial0048997, GDX, 100, 32, 3.125000, 
trial0048998, GDX, 119, 32, 3.718750, 
trial0048999, GDX, 105, 32, 3.281250, 
trial0049000, GDX, 80, 32, 2.500000, 
trial0049001, GDX, 119, 32, 3.718750, 
trial0049002, GDX, 90, 32, 2.812500, 
trial0049003, GDX, 66, 32, 2.062500, 
trial0049004, GDX, 100, 32, 3.125000, 
trial0049005, GDX, 132, 32, 4.125000, 
trial0049006, GDX, 57, 32, 1.781250, 
trial0049007, GDX, 142, 32, 4.437500, 
trial0049008, GDX, 81, 32, 2.531250, 
trial0049009, GDX, 90, 32, 2.812500, 
trial0049010, GDX, 9, 32, 0.281250, 
trial0049011, GDX, 118, 32, 3.687500, 
trial0049012, GDX, 128, 32, 4.000000, 
trial0049013, GDX, 156, 32, 4.875000, 
trial0049014, GDX, 34, 32, 1.062500, 
trial0049015, GDX, 90, 32, 2.812500, 
trial0049016, GDX, 299, 32, 9.343750, 
trial0049017, GDX, 23, 32, 0.718750, 
trial0049018, GDX, 199, 32, 6.218750, 
trial0049019, GDX, 303, 32, 9.468750, 
trial0049020, GDX, 104, 32, 3.250000, 
trial0049021, GDX, 120, 32, 3.750000, 
trial0049022, GDX, 265, 32, 8.281250, 
trial0049023, GDX, 152, 32, 4.750000, 
trial0049024, GDX, 209, 32, 6.531250, 
trial0049025, GDX, 152, 32, 4.750000, 
trial0049026, GDX, 184, 32, 5.750000, 
trial0049027, GDX, 374, 32, 11.687500, 
trial0049028, GDX, 139, 32, 4.343750, 
trial0049029, GDX, 246, 32, 7.687500, 
trial0049030, GDX, 298, 32, 9.312500, 
trial0049031, GDX, 94, 32, 2.937500, 
trial0049032, GDX, 197, 32, 6.156250, 
trial0049033, GDX, 190, 32, 5.937500, 
trial0049034, GDX, 170, 32, 5.312500, 
trial0049035, GDX, 146, 32, 4.562500, 
trial0049036, GDX, 240, 32, 7.500000, 
trial0049037, GDX, 120, 32, 3.750000, 
trial0049038, GDX, 165, 32, 5.156250, 
trial0049039, GDX, 316, 32, 9.875000, 
trial0049040, GDX, 184, 32, 5.750000, 
trial0049041, GDX, 190, 32, 5.937500, 
trial0049042, GDX, 221, 32, 6.906250, 
trial0049043, GDX, 405, 32, 12.656250, 
trial0049044, GDX, 37, 32, 1.156250, 
trial0049045, GDX, 178, 32, 5.562500, 
trial0049046, GDX, 222, 32, 6.937500, 
trial0049047, GDX, 349, 32, 10.906250, 
trial0049048, GDX, 399, 32, 12.468750, 
trial0049049, GDX, 165, 32, 5.156250, 
trial0049050, GDX, 96, 32, 3.000000, 
trial0049051, GDX, 109, 32, 3.406250, 
trial0049052, GDX, 73, 32, 2.281250, 
trial0049053, GDX, 124, 32, 3.875000, 
trial0049054, GDX, 153, 32, 4.781250, 
trial0049055, GDX, 159, 32, 4.968750, 
trial0049056, GDX, 413, 32, 12.906250, 
trial0049057, GDX, 181, 32, 5.656250, 
