trial0057901, AA, 182, 20, 9.100000, ZIC, 271, 12, 22.583333, 
trial0057902, AA, 252, 20, 12.600000, ZIC, 129, 12, 10.750000, 
trial0057903, AA, 293, 20, 14.650000, ZIC, 132, 12, 11.000000, 
trial0057904, AA, 338, 20, 16.900000, ZIC, 108, 12, 9.000000, 
trial0057905, AA, 300, 20, 15.000000, ZIC, 118, 12, 9.833333, 
trial0057906, AA, 250, 20, 12.500000, ZIC, 167, 12, 13.916667, 
trial0057907, AA, 300, 20, 15.000000, ZIC, 124, 12, 10.333333, 
trial0057908, AA, 272, 20, 13.600000, ZIC, 181, 12, 15.083333, 
trial0057909, AA, 303, 20, 15.150000, ZIC, 129, 12, 10.750000, 
trial0057910, AA, 230, 20, 11.500000, ZIC, 223, 12, 18.583333, 
trial0057911, AA, 272, 20, 13.600000, ZIC, 145, 12, 12.083333, 
trial0057912, AA, 197, 20, 9.850000, ZIC, 205, 12, 17.083333, 
trial0057913, AA, 282, 20, 14.100000, ZIC, 143, 12, 11.916667, 
trial0057914, AA, 227, 20, 11.350000, ZIC, 198, 12, 16.500000, 
trial0057915, AA, 235, 20, 11.750000, ZIC, 190, 12, 15.833333, 
trial0057916, AA, 222, 20, 11.100000, ZIC, 188, 12, 15.666667, 
trial0057917, AA, 280, 20, 14.000000, ZIC, 180, 12, 15.000000, 
trial0057918, AA, 268, 20, 13.400000, ZIC, 192, 12, 16.000000, 
trial0057919, AA, 381, 20, 19.050000, ZIC, 65, 12, 5.416667, 
trial0057920, AA, 196, 20, 9.800000, ZIC, 221, 12, 18.416667, 
trial0057921, AA, 340, 20, 17.000000, ZIC, 84, 12, 7.000000, 
trial0057922, AA, 243, 20, 12.150000, ZIC, 160, 12, 13.333333, 
trial0057923, AA, 262, 20, 13.100000, ZIC, 184, 12, 15.333333, 
trial0057924, AA, 241, 20, 12.050000, ZIC, 205, 12, 17.083333, 
trial0057925, AA, 177, 20, 8.850000, ZIC, 247, 12, 20.583333, 
trial0057926, AA, 243, 20, 12.150000, ZIC, 189, 12, 15.750000, 
trial0057927, AA, 326, 20, 16.300000, ZIC, 113, 12, 9.416667, 
trial0057928, AA, 318, 20, 15.900000, ZIC, 114, 12, 9.500000, 
trial0057929, AA, 235, 20, 11.750000, ZIC, 183, 12, 15.250000, 
trial0057930, AA, 289, 20, 14.450000, ZIC, 129, 12, 10.750000, 
trial0057931, AA, 61, 20, 3.050000, ZIC, 83, 12, 6.916667, 
trial0057932, AA, 47, 20, 2.350000, ZIC, 80, 12, 6.666667, 
trial0057933, AA, 92, 20, 4.600000, ZIC, 38, 12, 3.166667, 
trial0057934, AA, 73, 20, 3.650000, ZIC, 38, 12, 3.166667, 
trial0057935, AA, 61, 20, 3.050000, ZIC, 50, 12, 4.166667, 
trial0057936, AA, 49, 20, 2.450000, ZIC, 59, 12, 4.916667, 
trial0057937, AA, 94, 20, 4.700000, ZIC, 47, 12, 3.916667, 
trial0057938, AA, 91, 20, 4.550000, ZIC, 44, 12, 3.666667, 
trial0057939, AA, 47, 20, 2.350000, ZIC, 83, 12, 6.916667, 
trial0057940, AA, 91, 20, 4.550000, ZIC, 36, 12, 3.000000, 
trial0057941, AA, 76, 20, 3.800000, ZIC, 53, 12, 4.416667, 
trial0057942, AA, 80, 20, 4.000000, ZIC, 54, 12, 4.500000, 
trial0057943, AA, 61, 20, 3.050000, ZIC, 74, 12, 6.166667, 
trial0057944, AA, 77, 20, 3.850000, ZIC, 33, 12, 2.750000, 
trial0057945, AA, 84, 20, 4.200000, ZIC, 48, 12, 4.000000, 
trial0057946, AA, 72, 20, 3.600000, ZIC, 67, 12, 5.583333, 
trial0057947, AA, 82, 20, 4.100000, ZIC, 49, 12, 4.083333, 
trial0057948, AA, 114, 20, 5.700000, ZIC, 33, 12, 2.750000, 
trial0057949, AA, 47, 20, 2.350000, ZIC, 66, 12, 5.500000, 
trial0057950, AA, 83, 20, 4.150000, ZIC, 30, 12, 2.500000, 
trial0057951, AA, 85, 20, 4.250000, ZIC, 40, 12, 3.333333, 
trial0057952, AA, 67, 20, 3.350000, ZIC, 61, 12, 5.083333, 
trial0057953, AA, 86, 20, 4.300000, ZIC, 58, 12, 4.833333, 
trial0057954, AA, 35, 20, 1.750000, ZIC, 102, 12, 8.500000, 
trial0057955, AA, 43, 20, 2.150000, ZIC, 55, 12, 4.583333, 
trial0057956, AA, 73, 20, 3.650000, ZIC, 52, 12, 4.333333, 
trial0057957, AA, 85, 20, 4.250000, ZIC, 59, 12, 4.916667, 
trial0057958, AA, 62, 20, 3.100000, ZIC, 52, 12, 4.333333, 
trial0057959, AA, 80, 20, 4.000000, ZIC, 52, 12, 4.333333, 
trial0057960, AA, 59, 20, 2.950000, ZIC, 66, 12, 5.500000, 
trial0057961, AA, 245, 20, 12.250000, ZIC, 102, 12, 8.500000, 
trial0057962, AA, 169, 20, 8.450000, ZIC, 167, 12, 13.916667, 
trial0057963, AA, 187, 20, 9.350000, ZIC, 132, 12, 11.000000, 
trial0057964, AA, 267, 20, 13.350000, ZIC, 80, 12, 6.666667, 
trial0057965, AA, 208, 20, 10.400000, ZIC, 73, 12, 6.083333, 
trial0057966, AA, 259, 20, 12.950000, ZIC, 83, 12, 6.916667, 
trial0057967, AA, 156, 20, 7.800000, ZIC, 179, 12, 14.916667, 
trial0057968, AA, 196, 20, 9.800000, ZIC, 157, 12, 13.083333, 
trial0057969, AA, 191, 20, 9.550000, ZIC, 145, 12, 12.083333, 
trial0057970, AA, 98, 20, 4.900000, ZIC, 243, 12, 20.250000, 
trial0057971, AA, 248, 20, 12.400000, ZIC, 99, 12, 8.250000, 
trial0057972, AA, 158, 20, 7.900000, ZIC, 133, 12, 11.083333, 
trial0057973, AA, 248, 20, 12.400000, ZIC, 94, 12, 7.833333, 
trial0057974, AA, 213, 20, 10.650000, ZIC, 111, 12, 9.250000, 
trial0057975, AA, 178, 20, 8.900000, ZIC, 164, 12, 13.666667, 
trial0057976, AA, 146, 20, 7.300000, ZIC, 174, 12, 14.500000, 
trial0057977, AA, 247, 20, 12.350000, ZIC, 94, 12, 7.833333, 
trial0057978, AA, 329, 20, 16.450000, ZIC, 18, 12, 1.500000, 
trial0057979, AA, 222, 20, 11.100000, ZIC, 125, 12, 10.416667, 
trial0057980, AA, 191, 20, 9.550000, ZIC, 156, 12, 13.000000, 
trial0057981, AA, 228, 20, 11.400000, ZIC, 108, 12, 9.000000, 
trial0057982, AA, 202, 20, 10.100000, ZIC, 106, 12, 8.833333, 
trial0057983, AA, 248, 20, 12.400000, ZIC, 82, 12, 6.833333, 
trial0057984, AA, 277, 20, 13.850000, ZIC, 70, 12, 5.833333, 
trial0057985, AA, 198, 20, 9.900000, ZIC, 126, 12, 10.500000, 
trial0057986, AA, 298, 20, 14.900000, ZIC, 55, 12, 4.583333, 
trial0057987, AA, 210, 20, 10.500000, ZIC, 143, 12, 11.916667, 
trial0057988, AA, 254, 20, 12.700000, ZIC, 81, 12, 6.750000, 
trial0057989, AA, 247, 20, 12.350000, ZIC, 89, 12, 7.416667, 
trial0057990, AA, 218, 20, 10.900000, ZIC, 129, 12, 10.750000, 
trial0057991, AA, 479, 20, 23.950000, ZIC, 79, 12, 6.583333, 
trial0057992, AA, 410, 20, 20.500000, ZIC, 148, 12, 12.333333, 
trial0057993, AA, 307, 20, 15.350000, ZIC, 206, 12, 17.166667, 
trial0057994, AA, 188, 20, 9.400000, ZIC, 262, 12, 21.833333, 
trial0057995, AA, 262, 20, 13.100000, ZIC, 305, 12, 25.416667, 
trial0057996, AA, 339, 20, 16.950000, ZIC, 219, 12, 18.250000, 
trial0057997, AA, 436, 20, 21.800000, ZIC, 131, 12, 10.916667, 
trial0057998, AA, 419, 20, 20.950000, ZIC, 157, 12, 13.083333, 
trial0057999, AA, 393, 20, 19.650000, ZIC, 147, 12, 12.250000, 
trial0058000, AA, 269, 20, 13.450000, ZIC, 235, 12, 19.583333, 
trial0058001, AA, 429, 20, 21.450000, ZIC, 111, 12, 9.250000, 
trial0058002, AA, 330, 20, 16.500000, ZIC, 210, 12, 17.500000, 
trial0058003, AA, 305, 20, 15.250000, ZIC, 271, 12, 22.583333, 
trial0058004, AA, 316, 20, 15.800000, ZIC, 251, 12, 20.916667, 
trial0058005, AA, 398, 20, 19.900000, ZIC, 160, 12, 13.333333, 
trial0058006, AA, 397, 20, 19.850000, ZIC, 161, 12, 13.416667, 
trial0058007, AA, 310, 20, 15.500000, ZIC, 248, 12, 20.666667, 
trial0058008, AA, 236, 20, 11.800000, ZIC, 295, 12, 24.583333, 
trial0058009, AA, 456, 20, 22.800000, ZIC, 84, 12, 7.000000, 
trial0058010, AA, 336, 20, 16.800000, ZIC, 222, 12, 18.500000, 
trial0058011, AA, 317, 20, 15.850000, ZIC, 250, 12, 20.833333, 
trial0058012, AA, 370, 20, 18.500000, ZIC, 206, 12, 17.166667, 
trial0058013, AA, 436, 20, 21.800000, ZIC, 131, 12, 10.916667, 
trial0058014, AA, 427, 20, 21.350000, ZIC, 122, 12, 10.166667, 
trial0058015, AA, 440, 20, 22.000000, ZIC, 64, 12, 5.333333, 
trial0058016, AA, 444, 20, 22.200000, ZIC, 96, 12, 8.000000, 
trial0058017, AA, 352, 20, 17.600000, ZIC, 170, 12, 14.166667, 
trial0058018, AA, 367, 20, 18.350000, ZIC, 146, 12, 12.166667, 
trial0058019, AA, 316, 20, 15.800000, ZIC, 260, 12, 21.666667, 
trial0058020, AA, 367, 20, 18.350000, ZIC, 209, 12, 17.416667, 
trial0058021, AA, 224, 20, 11.200000, ZIC, 150, 12, 12.500000, 
trial0058022, AA, 209, 20, 10.450000, ZIC, 171, 12, 14.250000, 
trial0058023, AA, 220, 20, 11.000000, ZIC, 154, 12, 12.833333, 
trial0058024, AA, 270, 20, 13.500000, ZIC, 79, 12, 6.583333, 
trial0058025, AA, 248, 20, 12.400000, ZIC, 107, 12, 8.916667, 
trial0058026, AA, 256, 20, 12.800000, ZIC, 111, 12, 9.250000, 
trial0058027, AA, 262, 20, 13.100000, ZIC, 118, 12, 9.833333, 
trial0058028, AA, 268, 20, 13.400000, ZIC, 81, 12, 6.750000, 
trial0058029, AA, 251, 20, 12.550000, ZIC, 123, 12, 10.250000, 
trial0058030, AA, 291, 20, 14.550000, ZIC, 70, 12, 5.833333, 
trial0058031, AA, 215, 20, 10.750000, ZIC, 171, 12, 14.250000, 
trial0058032, AA, 231, 20, 11.550000, ZIC, 149, 12, 12.416667, 
trial0058033, AA, 303, 20, 15.150000, ZIC, 77, 12, 6.416667, 
trial0058034, AA, 282, 20, 14.100000, ZIC, 85, 12, 7.083333, 
trial0058035, AA, 312, 20, 15.600000, ZIC, 43, 12, 3.583333, 
trial0058036, AA, 196, 20, 9.800000, ZIC, 153, 12, 12.750000, 
trial0058037, AA, 234, 20, 11.700000, ZIC, 115, 12, 9.583333, 
trial0058038, AA, 240, 20, 12.000000, ZIC, 139, 12, 11.583333, 
trial0058039, AA, 283, 20, 14.150000, ZIC, 91, 12, 7.583333, 
trial0058040, AA, 285, 20, 14.250000, ZIC, 88, 12, 7.333333, 
trial0058041, AA, 201, 20, 10.050000, ZIC, 136, 12, 11.333333, 
trial0058042, AA, 236, 20, 11.800000, ZIC, 113, 12, 9.416667, 
trial0058043, AA, 267, 20, 13.350000, ZIC, 126, 12, 10.500000, 
trial0058044, AA, 226, 20, 11.300000, ZIC, 148, 12, 12.333333, 
trial0058045, AA, 258, 20, 12.900000, ZIC, 73, 12, 6.083333, 
trial0058046, AA, 200, 20, 10.000000, ZIC, 167, 12, 13.916667, 
trial0058047, AA, 212, 20, 10.600000, ZIC, 155, 12, 12.916667, 
trial0058048, AA, 198, 20, 9.900000, ZIC, 182, 12, 15.166667, 
